"9cfcf1c8cfc9fba73dda789269ad48be","2B","Oui. Les formes de vie mécaniques sont des armes créées par des extraterrestres. La Terre est tombée entre leurs mains, et le groupe YoRHa se bat pour la reconquérir."
"7b1827c776daec1f58d89bbd326053c2","9S","Procédons ainsi : je me charge du réacteur du sud, pendant que vous vous occupez de celui à côté du Logistikon bêta. Vous êtes d'accord ? Alors à plus tard !"
"46c640323b229abde017ad56b79e2cf9",Alayla,"Grâce à vos glaces, nous avons passé un moment inoubliable, en famille. Je ne sais pas comment vous remercier."
"9281b11224d9a2a9e6ebb1565f7fe7a0",Alisaie,"De Ga Bu, voyons, qui d'autre ? Sa subjugation par Titan à la suite du meurtre de ses parents a été si intense qu'il s'est retrouvé dans un état végétatif comparable à celui de Halric. Et si son âme pouvait être traitée de la même manière ?"
a2903f667c63009d3cb10719647e4505,Allagan Node,"Je vous rappelle que si vous vous écartez du chemin que j'aurai tracé, vous risquez d'enclencher le système de sécurité. Je ne pourrai en aucun cas être tenue responsable en cas de décès de votre part. Merci de votre compréhension."
"65df1b93b9d38f4f2cd15e4a9f786fb4",Alphinaud,"Tout l'historique de l'organisation y est, de sa fondation pleine d'espoirs et de promesses à son lamentable dénouement. J'ai tenté d'y inclure tous les détails, les avantages comme les inconvénients objectifs, et je pense avoir fait le tour de la question."
e3b95af838cca096ddfb5e66e8d504f7,Amaljaa,"Transmis de génération en génération, les outils de chasse miqo'tes sont, à ce qu'on raconte. Nos amis, les Miqo'tes ne sont pas. Mais un comportement digne des Amalj'aa, humilier sans raison autrui n'est pas. Tolérer les vilenies de nos frères de race, nous ne saurions. "
"957b562017ad26fd3bfef9fcc163df39",Amaro,"Je n'aspirais qu'à vivre aux côtés des humains, mais le destin a voulu que je tombe entre les mains des pires d'entre eux... À chaque fois que vous vouliez communiquer avec moi, j'étais tétanisé par la peur..."
"24868a6ed39f258d30ca80cc4377909f",Ananta,"La fin de l'oppression garlemaldaise ne signifie pas que tous nos problèmes aient disparu comme par enchantement. Pour que nous puissions vivre à la fois en paix et dans la plus totale indépendance, notre tribu doit être dirigée par une main de fer dans un gant de velours, si je puis dire. Ssss..."
"199202dfa79d4c890e3627e863bd1137",Ardbert,"En te joignant à nous, tu vivras toutes sortes d'aventures et de rencontres, et l'une d'entre elles pourrait bien t'apporter la solution au problème qui te préoccupe tant."
"01dac01ecc0fe7772b4e5f06ce58b8a1",Arenvald,"Au bout d'un temps, j'en ai eu assez de mener cette vie de larcins et j'ai quitté Ala Mhigo. Je me suis fondu dans un groupe de réfugiés cherchant asile, et avec eux, j'ai franchi la muraille. De l'autre côté, je me suis réinventé aventurier, et de fil en aiguille, j'ai rejoint les Héritiers."
b4cf9dc3f6785498a445ee35f01ddbbc,Artoirel,"Je vais l'emmener au Nid du faucon pour qu'il reçoive des soins et je reviendrai avec des renforts. Pendant ce temps-là, j'aimerais que vous fouilliez la zone qui se trouve au nord du camp. Si vous trouvez une piste, ne m'attendez pas et suivez-la jusqu'à leur repaire."
"3ef9293abacf49da27ee0cf0410fc580",A-Ruhn-Senna,"Moi aussi, je vais essayer de changer. Comme A-Towa, j'essaierai de m'adapter et de voyager au-dehors quand le besoin s'en fait sentir, par exemple si jamais une nouvelle menace plane sur la Sylve. Les solutions peuvent se trouver à l'extérieur ; c'est la leçon que j'ai retenue de toute cette aventure."
"87f1e83bcef7e00c7a058f2835619141",Asahi,"C'était mon intention, en effet. Mais même en si glorieuse compagnie, j'ai bien peur que les habitants du village soient pris d'angoisse à la vue d'un uniforme garlemaldais tacheté de sang."
"48c846b7afc975f11f2fd696108fe969",Au Ra Female Child 1 & 5,"J'aimerais te donner ça en gage de ma gratitude. Je m'entraîne pour devenir une udgan, mais j'ai encore tellement de choses à apprendre... J'attends avec impatience le jour où je pourrai prier pour toi."
"446d4fca3482bf690a1c1ab08c91a23c",Au Ra Female Child 2,"Géniaaal ! Et je voulais m'excuser parce que je vous ai menti... Ma maman, elle n'est pas malade... Par contre, elle va bientôt avoir un bébé. J'vais avoir une petite sœuuuur ! Ou un petit frère..."
d919ddcf8593533140b48019448936a5,Au Ra Female Child 4,"J'ai compris que personne ne prêterait attention à une enfant comme moi à moins de devenir une prêtresse respectée. Mon manque d'assiduité m'a perdue ce jour-là... La culpabilité m'a envahie, et quand les cauchemars ont commencé, j'ai pensé que les Ténèbres me punissaient..."
"43e2e215df3b3722780364a69d14bff2",Au Ra Male Child 1,"Un jouet ! Je veux un jouet ! Hé hé hé ! J'ai aidé mes parents, et ils m'ont donné un peu d'argent de poche ! Je sais qu'il y a pas beaucoup, mais tu penses que je pourrais acheter quoi avec ça ?"
a003fbff2734c40b1578d3244749e13b,Au Ra Male Child 2,"Du ciel tombe la pluie qui nourrit la terre. De la terre pousse l'herbe qui repaît les bêtes. Des bêtes vient la chair qui nous nourrit. Les 10aela ont leur place dans le cycle de la vie, où qu'ils soient."
"72a9cc98483d68cdb7404d5c7ac2b5a4",Au Ra Male Child 3,"... Hum... Enfin c'est vrai que le problème vient peut-être de moi. À bien y réfléchir, c'est peut-être aussi pour ça que mon frère et moi, on fait rien que de se battre !"
"6d9e4ca8c17eddbeee82a590d858b57d",Au Ra Male Child 4,"Formidable ! Ça m'a demandé de grrros efforts pour venir jusqu'ici, mais grâce à toi, ils sont récompensés !"
d849058b26b33cc53aec46a255a7e1e1,Au Ra Male Child 5 & 6,"À moins que... Peut-être que maman a raison. Comme je réfléchis beaucoup et que je parle peu, il paraît que les gens ont tendance à croire que je suis toujours fâché. Ce serait aussi pour ça que mon frère en a toujours après moi ?"
a27ef61d696af8f44c94409226331c78,Au Ra Raen Female 1,"Depuis, une profonde rancune bout en son for intérieur. Là où vous vous êtes distingué par le système de méritocratie dans vos rangs, en offrant des postes clef à des personnes originaires des provinces annexées, Valens rejoignit la cause des suprématistes de la capitale."
"14259d65ae6763bd62def16d455dea1a",Au Ra Raen Female 2,"C'est vrai qu'il fait toujours frisquet au village... Ceci dit, c'est parfois bien pire à la surface ; j'ai entendu parler d'une région où il fait si froid que l'eau dans le ciel se met à geler, et devient ce que l'on appelle de la ""neige"". Peut-être que ses habitants ont la solution ?"
b55d2da0330a713514192d3d92b11638,Au Ra Raen Female 3,"À la seconde où j'ai posé le pied sur la scène, j'ai senti le regard glacial des invités se braquer sur moi. J'étais tétanisée de peur. Impossible d'exécuter ma danse, c'est comme si mes jambes ne m'obéissaient plus."
c21f0e19269006bb6786ec39afa30b4c,Au Ra Raen Female 4,"Mon maître m'a demandé de me rendre sur Kogane-dori pour y faire des achats. Je m'apprêtais à rentrer, quand j'ai réalisé que cette marchande m'avait fait payer bien plus cher que le prix courant. Je suis allée protester, mais c'est à peine si elle m'a regardée."
a67febf9ba402e30ff0d93a3ba0a59e4,Au Ra Raen Female 5,"Pardonnez-moi, je ne parvenais pas à trouver mes mots. Comme vous devez vous en douter, Otius n'est pas un simple cristal comme les autres. Sa particularité consiste à absorber les ondes vibratoires NRR pour en amplifier ensuite la fréquence."
"0fd8269e292e7fd84331c4c28b90fc11",Au Ra Raen Male 1,"Par contre, je ne t'ai pas menti, c'est bel et bien incurable. Je devrai continuer à leur administrer mon traitement à vie. Mais bon, si j'avais dit ça à mes clients, tu comprends bien qu'ils n'auraient pas apprécié."
"051009def226e8e4329f3301479fff0e",Au Ra Raen Male 2,"S'il y a une chose que ces événements m'ont permis de comprendre, c'est que plus la coupure avec le monde extérieur est longue, plus les esprits sont étriqués et plus les décisions prises peuvent être mauvaises. Je pense reconsidérer certaines de mes positions... pour notre bien à tous."
"0245b6f3ad67432998e7ee7a6738e526",Au Ra Raen Male 3,"En fin de compte, affrontements et commerce ne devaient pas faire si bon ménage que ça, puisqu'il est revenu à peine quelques jours plus tard... tout sourire cependant, affirmant qu'il avait déniché sur place un ""cadeau des Dieux""."
"0e093440149705c9fde49b1c4110c1de",Au Ra Raen Male 4,"Personnellement, je n'ai ni les compétences, ni le courage de me battre avec les autres, mais vous avez l'air d'un homme qui a connu son lot de batailles ; je pense donc que ça pourrait vous intéresser."
ebc5c5e86c99614d35bf506e550aabcb,Au Ra Raen Male 5,"C'est d'ailleurs une chance que nos amis menuisiers aient eux aussi pu se remettre au travail, car nos activités sont étroitement liées. Main dans la main, nos artisanats redonneront à Doma tout son éclat !"
"611cae3b1b2c6e34ca7a541b35ff3a69",Au Ra Raen Male 6,"Pour en obtenir d'autres, vous devrez utiliser votre Yo-kai Watch. Il vous suffira de la mettre à votre poignet et de vous confronter aux aléas de la vie."
"2cecb5d30444d8ead234fdb03d34e4b1",Au Ra Xaela Female 1,"Ah, le doux vent de la steppe, l'apaisant meuglement des hainags... Loués soient le Dieu-soleil et la Déesse-lune de nous offrir cette terre fertile qui... Ah, ça y est, cet horrible goût s'est dissipé. Mon esprit peut enfin réintégrer mon corps."
b62d9a35bbfdea23db1a61794a9e1e9f,Au Ra Xaela Female 2,"Ils ont creusé ces tambours à Ceol Aen parce qu'ils voulaient que cet amour soit transmis à leurs enfants à travers les âges. Malheureusement, les années ont contrarié leurs desseins, et il n'en reste que des ruines aujourd'hui."
"2edf2a88bd60b17e30736cb7bff3bbb4",Au Ra Xaela Female 3,"Seulement, nombre de cristaux sont instables, et en nourrir un être arcanique de façon irréfléchie aurait à terme pour effet de détruire l'équilibre élémentaire de son corps, ce qui l'anéantirait instantanément."
"29239c14474461cbb3b3821e58bf11cf",Au Ra Xaela Female 4,"Nous savons à présent avec certitude que notre chapardeur d'hippochar n'était pas un Arkasodara, mais bel et bien un Gajasura nommé Acala. Pour prouver sa valeur à ses pairs qui le dénigrent à cause de sa petite taille, il cherche à conquérir Thavnair."
"1010336ff5bc555a8e328de115d7bc1a",Au Ra Xaela Female 5,Quel étal bien garni ! Ça me rappelle que je dois encore acheter de quoi préparer le repas de mes enfants. Ils ont mangé du poisson hier. Tu aurais quelque chose pour des petits goinfres en pleine croissance ?
"20c895b1a5c766acd13d44f93eb050fc",Au Ra Xaela Male 1,"Peuh ! Je ne peux pas croire qu'un étranger ait pu triompher d'une épreuve réservée aux guerriers de la steppe... Du moins, pas tant que tu n'auras pas triomphé de MON épreuve !"
c7eef202f340d1ce1808f57f43f57aef,Au Ra Xaela Male 2,"Pour nous punir, ils ont relâché des scarabées géants, qui ont saccagé le sol et creusé des galeries dans les montagnes. En voyant les dégâts, nos aïeux ont compris leur faute et décidé de vivre reclus dans ces cavernes, loin de toute tentation."
c2571c43f83f18d09a29c77f07719149,Au Ra Xaela Male 3,"Mais plutôt que de se lamenter sur sa condition, il l'a acceptée. Il a pris comme un honneur le fait d'être condamné en tant que chevalier noir. Il a ainsi abandonné les chaînes qui le retenaient dans sa vie précédente, comme son bouclier et le blason qui l'ornait. À la place, il s'est approprié quelque chose de bien plus puissant."
"4e7f75d577a60e018c71f65a75ab065f",Au Ra Xaela Male 4,"Il ne faut pas oublier que le Destructeur a choisi de m'honorer de ses visions... C'est pourquoi il serait plus juste d'emprunter sa voix illuminée ! C'est décidé, j'utiliserai un passage de la Prophétie de la forêt obscure !"
ba007f2ff0569675a47e9eb6b37083ec,Au Ra Xaela Male 5,Il y a juste un événement lors duquel Alexander a été forcé d'intervenir. C'est le moment qui a suivi son invocation. Le nombre de possibilités faisait que le futur était particulièrement instable.
"9eab0be01ea42c5f540ee9d8a68a93a2",Au Ra Xaela Male 6,"B-bien sûr, je n'ai pas oublié notre objectif ! C'est juste que... nous serions déjà morts si Mitsuba n'avait pas eu l'amabilité de nous nourrir... Je me sentirais mal de partir comme un voleur après tant de générosité..."
fafa98f40f852c044e213ec52794e352,Aymeric,"Si vous le permettez, je pense que nous devrions prendre contact au plus vite avec les résistants de Gyr Abania. Nous avons beaucoup de points communs avec eux et il est capital que nous leur prouvions notre solidarité. Ce n'est qu'ainsi qu'Ala Mhigo pourra se libérer du joug de l'Empire."
"1d9f6fccab46a2cb20d0508d976e3e06",Azeyma,"Quelle bonne idée j'ai eue de confier un message à ton amie, l'érudite à l'enthousiasme débordant ! Depuis notre première rencontre, je ne pense qu'à nos retrouvailles."
"15d8e04ad6244335b30020fded7ea0b1",Baderon,"Bien, nous avons tout ce qu'il nous faut. Souffle un coup et reparle-moi quand tu seras prêt. Je t'expliquerai alors comment rejoindre la salle de réception."
bb73183e044f669e536d93bbb72d1673,Bakool Ja Ja,"On a réussi à éviter le pire, mais cet empaffé de Sareel Ja a fait des dégâts non négligeables. Au nom des forces de sécurité, on a fait notre rapport à Leurs Altesses et on leur a présenté nos excuses, ja."
fa3eff1e1136066e8066756aeda24325,Brennan,"On dirait pas comme ça, mais Sohm Al est un volcan actif. Beaucoup l'ignorent, mais il y a une grotte immense à son pied, un endroit où la lave coule à flots."
"530d5f168910f84adce69947e09a0768",Byregot,"Mais dis-moi, je vois que tu consacres beaucoup de temps à la pratique de l'artisanat. Comme tu peux l'imaginer, rien ne pourrait me faire plus plaisir."
"17c90136f74c7a955891875369a52cfd",Cait Sith,"L'ennemi a frappé fort, et il ne s'attend probablement pas à une riposte. Nous devrions en profiter pour lancer l'assaut immédiatement. Pendant que les Harpies féroces s'occuperont du menu fretin, _NAME_ et moi nous chargerons de récupérer la Clef de voûte !"
"3c3d6e481bc0e7b1a98970114b0517e1",Calyx,"Excellente idée ! Et plutôt que de nous perdre en paroles, je propose que nous passions immédiatement aux actes !"
"7dae769c00b48d063e11db4628a5341e",Carvallain,"Je t'arrête tout de suite, ma mignonne. Nous avons reçu une lettre de marque de l'Amirale, ce qui fait de nous des corsaires. Nos activités sont tout ce qu'il y a de plus honnête ! Mais dites-moi plutôt, qu'avons-nous à gagner en aidant votre organisation ?"
"6cb911b66bb936164e847fdb72da2f50",Chai-Nuzz,"En clairrr, je voudrais que vous me guidiez jusqu'aux talos avec la longue-vue que je vais vous confier. Votre rôle consistera à me donner le signal pour que je puisse m'approcher suffisamment près de mes cibles et lancer les perles isolantes au bon moment."
"22f8514d5e99f6aa37e9c94f6157ac07",Cid,"Ce que je ne pige pas, c'est pourquoi il nous a aidés. C'est pourtant l'animal de compagnie de cet allumé de Quickthinx, n'est-ce pas ? ... Si seulement il pouvait parler, je lui demanderais bien..."
"88cb7e2f9cfec4bcd3426f0e4129ce16",Cirina,"Je vous propose de procéder à vos recherches dans la grotte pour commencer. Si sa force est exploitable, nous pourrons alors essayer de convaincre ceux qui lui vouent un culte de nous suivre. C'est de cela que dépendra notre adhésion à la coalition."
"75c98e22c549387e23bd999a2ba06070",Clive,"Jusqu'à présent, elle m'a amené jusqu'aux souterrains du fort Phénix, dans un dédale de vestiges remontant à l'époque de la civilisation céleste. C'est là que j'ai perdu connaissance..."
b8af33a70f8ea7d2945f2f8d86551828,Conrad,Je vous attends ici. Revenez lorsque vous aurez rencontré ces gens. Merci d'avance.
"550af17a6cddebe27cab8653a24e3ea6",Count Edmont de Fortemps,"Ishgard est en pleine effervescence depuis que les combats ont débuté. Nombreux sont ceux qui ont déjà fait route pour le champ de bataille, y compris mon fils aîné, Artoirel, qui a pris la tête d'une troupe de chevaliers."
ea41a7098bbc5e2bc03a97694b55228d,Dragon Female,"L'accroissement des populations et des richesses aidant, les appétits des uns et des autres s'aiguisèrent, au point qu'une inévitable guerre de territoire éclata. C'est alors que les hommes se souvinrent de l'existence des dragons."
"2cd4756fd0f5f394b11ea6814de8ca58",Dragon Large,"J'aimerais pouvoir aller moi-même le prendre sous mon aile afin de le réconforter. Malheureusement, mon compagnon m'interdit formellement de m'éloigner du nid. Il m'invective dès que je fais le moindre geste."
"7a06712352aa9581a608509bf608af0d",Dragon Medium,Chaque ordre ignoré était comme un coup de lance planté directement dans son cœur. C'est pour lui épargner toute cette souffrance que je l'ai envoyée en Orient. Je me suis séparé d'elle avec l'espoir que nous nous reverrions bientôt.
"1bdca47793c258771b9a4ff2cb0269aa",Dragon Small,"Alors, mon cher Hautdi ? J'imagine que tu es content de cette petite escapade, et que tu comptes maintenir de bons rapports avec les dragonnets à l'avenir, pas vrai ?"
"3b6805f55c57a47a457d5c3d936dd838",Dulia-Chai,"L'élection a tout de même eu lieu, et chacun d'entre nous a voté en son âme et conscience pour celui ou celle qu'il jugeait le plus apte à remplir ce rôle. Le résultat a été en faveur de, je vous le donne en mille... mon marrri !"
"1ca95c53df5f44106c4947d39e75de20",Ea,"Vous avez mangé... Des céréales moulues, pétries et durcies à la cuisson, c'est bien ça ? Qui aurait cru que le goût changerait tellement après préparation ? Je peux sentir son moelleux et sa texture suave au contact de la langue !"
f90989b859c99c9d6551b78a8bdcca4f,Elderly Female,"Mon arrière-grand-mère a apporté la boîte avec elle, puis elle est passée à ma grand-mère, à ma mère, et finalement à moi. C'est notre trésor, notre lien avec un passé lointain, mais même si nous en avons pris grand soin, elle commençait à accuser le poids des années..."
"7e18a87a670fce98c505bec584dd8574",Elderly Male,"Il n'y a pas à dire, les étoffes d'Ul'dah sont d'une qualité tout bonnement impressionnante. M'est avis que si l'engouement se crée autour de la nouvelle robe de mademoiselle Kotocho, alors les vêtements de style occidental seront promis à un bel avenir ici."
"62307a549939ec873d0999170b6bfe5c",Elderly Male Hyur,"Et parmi tous ces récits, il y a celui qui t'intéresse : son palais englouti. Alzadaal III aurait trouvé une île déserte au milieu de la mer de l'Abondance, et construit son coffre-fort pile en dessous, au fond de l'océan..."
c0e46313dc7e74df4d0c65c0c54665d1,Elezen Duskwight Female 1,"Elle est grande, n'est-ce pas ? C'est mon grand-père et son ami lalafell qui l'ont construite, mais en réalité, ils ne l'ont pas vue terminée de leur vivant. "
f491337ff259f1216cdf943a8047ff7b,Elezen Duskwight Female 2,"Merci infiniment, aventurier. J'avais tort de douter du pouvoir de l'astromancie."
"9fc6f5c695ce340e62e949f2bc76f6eb",Elezen Duskwight Female 3,"Cette bague a plusieurs centaines d'années, vous savez. Mon ancêtre, un scientifique ayant connu la Guerre des fulgurations, l'aurait façonnée de ses propres mains afin de demander l'élue de son cœur en mariage."
f80d58989e5e3eb6ff00cc2703c823dc,Elezen Duskwight Female 4,"Figurez-vous qu'il nous arrive de prêter des livres concernant l'histoire de la médecine, ici. Je ne sais pas si c'est parce que ceux qui nous les ont empruntés ont disparu, mais plusieurs de ces ouvrages ne nous ont jamais été rendus. Pourriez-vous aller les récupérer ?"
"1496720a79ae067670fe6f2348a37f8d",Elezen Duskwight Female 5 & 6,"C'est pour elles que nous prions quotidiennement, afin qu'elles trouvent la paix et la sérénité dans le calme des douces Ténèbres, pour ensuite revenir parmi les vivants et s'incarner dans une nouvelle existence bénie par l'obscurité..."
d0a82b4c2049918bdd48694abe8b189d,Elezen Duskwight Male 1,"Un méfait stupide et qui fut rapidement découvert. Une atmosphère de suspicion régna alors dans la guilde, et la culpabilité m'accabla. Je choisis donc d'avouer et convainquis mes complices d'en faire autant."
"911b863f644966865aa61f4d5795a89f",Elezen Duskwight Male 2,"... Vous n'en avez pas ? Ah, voilà qui est embêtant. Je sais de source sûre que Rowena en propose à la vente dans sa boutique. Est-ce que ça vous ennuierait de faire un petit aller-retour au Glas des revenants ? Il m'en faudrait trois flacons en tout. Faites attention sur la route, et revenez vite."
"2a547121289e7734d50c25290c4f56af",Elezen Duskwight Male 3,"Ah ! J-je suis tellement troublé que j'en oublie de me présenter... Je m-m'appelle Jandelaine... Je vous en supplie, sans mes outils, ma vie ne tient plus qu'à un cheveu !"
d1039f40ddd5590e744fa63321c16593,Elezen Duskwight Male 4,"Or, il ne tarda pas à déchanter... La violence rare du conflit ne lui laissa que peu d'habitants avec qui traiter. Dépité, alors qu'il repartait vers son pays d'origine, il aperçut un engin s'écraser et vint en aide à son étrange pilote."
"8cf473387ddeb339a9f16840ae9cbfa7",Elezen Duskwight Male 5,"C'était il y a vingt ans... J'ai ensuite vécu au jour le jour, jusqu'à ce que j'apprenne que les Deux Vipères recrutaient des aventuriers afin de se battre contre les Impériaux."
f035380b4604da55f948fb323dfd8503,Elezen Duskwight Male 6,"C'est moi qui ai rédigé la lettre que vous portez, dans le but de lui faire entendre raison. C'est l'aîné de notre fratrie et il est grand temps qu'il revienne à Ishgard pour enfin faire face à ses responsabilités !"
"2dddca19e4d1ee2a87156db6374dca51",Elezen Female Child 1 & 3,"C'est du bois ? Merci ! Mais je ne mérite pas d'être la seule à profiter de la chaleur d'un bon feu. Attendez, j'ai une idée ! Donnez-moi tout ce bois."
e14cad3e694f14fb37967f9f1e4d6191,Elezen Female Child 2,"... Je sais que Fray et toi avez pris ma défense pour respecter la volonté de votre maître, car c'est ce qu'il aurait voulu. Et je sais surtout que tu l'as fait pour devenir plus fort, car la seule chose qui t'importe est de tuer davantage de templiers !"
"655629eb6a2b7e587f2ec63621e66e94",Elezen Female Child 4,"Mes supérieurs m'envoient de plus en plus souvent en mission dans des zones reculées, et chaque fois je suis forcée de laisser Fremondain seul sans aucun moyen de défense. Je pensais donc lui offrir une épée."
"2df5cfd7783994e1a16b9305fc212186",Elezen Female Child 5 & 6,"Ensuite, les ""quatre lumières"", ce sont les réverbères autour du Miroir astral ! Quant au ""faisceau de la vérité éclaire la reine"", c'était pour désigner le lampadaire le plus proche du mésoterminal !"
"1be8c1a20daef99cfda6af5442d84bc9",Elezen Male Child 1,"Il est parti à dos d'amaro vers des vestiges situés en hauteur pour éprouver son courage... mais d'après les rumeurs, il y aurait des fantômes là-bas, et je suis vraiment inquiet pour lui !"
"95eee8f89590b19d7b443cff8cc64cbe",Elezen Male Child 2,"_NAME_, quel plaisir de vous revoir ! Pendant votre absence, j'ai pris contact avec les représentants de l'Alliance éorzéenne. Nous avons échangé moult informations, je suis donc au fait de cette sombre histoire de Néo-Primordiaux."
abed73be5f2e32995be685691c6e60ed,Elezen Male Child 3,"Dites, on pourrait faire de ça une tradition. Et si on offrait une paire de gants à chaque enfant qui quitte l'orphelinat ? "
"158456d4b74576009411a2e727b64a41",Elezen Male Child 4,"Comme je le disais à Cerigg, les purgateurs ont perdu toute notion de raison, et agissent par pur instinct. Inutile donc d'attendre des bons sentiments de leur part, mais si jamais l'inconscient de Phronesis pouvait nous être utile..."
e86287e862421f4e5ddd344ce3769f7a,Elezen Male Child 5 & 6,"J'y pense, vous avez vu Le Nouveau Refrain ? Ça en jette, hein !? On se disait qu'on pourrait peut-être trouver du boulot là-bas !"
